trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,choice.started,balloon.started,pump.started,bank.started,choice.stopped,nPumps,bSize_x,popped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0.01042599999345839,,0.0036961000005248934,0.01042599999345839,0.01042599999345839,0.01042599999345839,11.791428299999097,44.0,0.166,False,a,11.776482299988857,None,026770,,2024-02-12_20h29.08.799,bart,2023.2.2,59.80306848580919,2024-02-12 20h29.15.420455 +0000,
1,0,1,0,11.807070499984547,,11.79224750000867,11.807070499984547,11.807070499984547,11.807070499984547,12.77719610001077,3.0,0.10450000000000001,False,a,0.9721740999957547,None,026770,,2024-02-12_20h29.08.799,bart,2023.2.2,59.80306848580919,2024-02-12 20h29.15.420455 +0000,
2,0,2,0,12.792309100012062,,12.777963200001977,12.792309100012062,12.792309100012062,12.792309100012062,13.578620399988722,1.0,0.1015,False,a,0.7935638999915682,None,026770,,2024-02-12_20h29.08.799,bart,2023.2.2,59.80306848580919,2024-02-12 20h29.15.420455 +0000,
3,0,3,0,13.593805899989093,,13.57933619999676,13.593805899989093,13.593805899989093,13.593805899989093,14.313784099998884,1.0,0.1015,False,a,0.7200927000085358,None,026770,,2024-02-12_20h29.08.799,bart,2023.2.2,59.80306848580919,2024-02-12 20h29.15.420455 +0000,
4,0,4,0,14.328950399998575,,14.314324500010116,14.328950399998575,14.328950399998575,14.328950399998575,15.08200249998481,1.0,0.1015,False,a,0.7531089000112843,None,026770,,2024-02-12_20h29.08.799,bart,2023.2.2,59.80306848580919,2024-02-12 20h29.15.420455 +0000,
