trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,choice.started,balloon.started,pump.started,bank.started,debug.started,choice.stopped,nPumps_done,nPumps_wouldPop,xSize,ySize,popped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0.016260000003967434,,0.003887199971359223,0.016260000003967434,0.016260000003967434,0.016260000003967434,0.016260000003967434,8.997387300012633,6,6,0.19,0.38,False,"['a', 'a', 'a', 'a', 'a', 'l', 'l', 'l', 'l', 'l', 'l', 'a']","[1.375488999998197, 1.6483815999818034, 1.8166122999973595, 1.9836242999881506, 2.1443731000181288, 2.9036294000106864, 5.624593999993522, 6.335612200025935, 6.559538099972997, 6.744290500006173, 6.935586199979298, 8.984495099983178]","[None, None, None, None, None, None, None, None, None, None, None, None]",347541,,2024-02-13_17h14.52.754,bart,2023.2.2,60.111832050142034,2024-02-13 17h14.59.068488 +0000,
1,0,1,0,9.06037149997428,,8.998482000024524,9.06037149997428,9.06037149997428,9.06037149997428,9.06037149997428,10.181061599985696,2,1,0.115,0.23,True,"['l', 'l']","[0.7636744000483304, 1.1241108000394888]","[None, None]",347541,,2024-02-13_17h14.52.754,bart,2023.2.2,60.111832050142034,2024-02-13 17h14.59.068488 +0000,
2,0,2,0,10.197842199995648,,10.183004199992865,10.197842199995648,10.197842199995648,10.197842199995648,10.197842199995648,12.694469599984586,8,7,0.20500000000000002,0.41000000000000003,True,"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']","[0.17848200001753867, 1.2276974999695085, 1.4036301000160165, 1.563750799978152, 1.7318246000213549, 1.8920951000181958, 2.0748879999737255, 2.490432000020519]","[None, None, None, None, None, None, None, None]",347541,,2024-02-13_17h14.52.754,bart,2023.2.2,60.111832050142034,2024-02-13 17h14.59.068488 +0000,
,,,,12.709674799989443,,12.695330900023691,12.709674799989443,12.709674799989443,12.709674799989443,12.709674799989443,,,,,,,,,,,,,,,,,
