trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,choice.started,balloon.started,pump.started,bank.started,choice.stopped,nPumps,bSize_x,popped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0.010707999987062067,,0.003983799979323521,0.010707999987062067,0.010707999987062067,0.010707999987062067,9.691936899995198,8.0,1.6419999999999906,False,a,9.683240899990778,None,512112,,2024-02-12_20h26.04.669,bart,2023.2.2,59.90664149734004,2024-02-12 20h26.12.024010 +0000,
,,,,9.705062399996677,,9.692852799984394,9.705062399996677,9.705062399996677,9.705062399996677,,,,,,,,,,,,,,,
