8.1837 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
9.8053 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017B52366C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017B52366BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000017B52366A30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000017B525B5370>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.8054 	EXP 	window1: mouseVisible = True
9.8054 	EXP 	window1: backgroundImage = ''
9.8054 	EXP 	window1: backgroundFit = 'none'
9.8097 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.8098 	EXP 	window1: recordFrameIntervals = False
9.9719 	EXP 	window1: recordFrameIntervals = True
10.1563 	EXP 	Screen (0) actual frame rate measured at 59.80Hz
10.1563 	EXP 	window1: recordFrameIntervals = False
10.1565 	EXP 	window1: mouseVisible = True
12.8275 	EXP 	bart: status = STARTED
12.8277 	EXP 	window1: mouseVisible = True
12.8316 	EXP 	Created balloon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'bottom'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1., -1.,  1.]), fillColorSpace='rgb', fillRGB=array([-1., -1.,  1.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='balloon', opacity=1.0, ori=0.0, pos=array([ 0. , -0.9]), size=array([0.1, 0.2]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
12.8319 	EXP 	window1: mouseVisible = True
12.8976 	EXP 	Created pump = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='pump', opacity=1.0, ori=0.0, pos=array([ 0.9, -0.9]), rgb=UNKNOWN, text='PUMP', units='norm', win=Window(...), wrapWidth=1)
12.8977 	EXP 	window1: mouseVisible = True
12.9100 	EXP 	Created bank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='bank', opacity=1.0, ori=0.0, pos=array([-0.9, -0.9]), rgb=UNKNOWN, text='BANK', units='norm', win=Window(...), wrapWidth=1)
0.0037 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
0.0039 	EXP 	New trial (rep=0, index=0): None
0.0104 	EXP 	balloon: autoDraw = True
0.0104 	EXP 	pump: autoDraw = True
0.0104 	EXP 	bank: autoDraw = True
2.0408 	EXP 	New trial (rep=1, index=0): None
2.0439 	DATA 	Keypress: l
2.0559 	EXP 	balloon: autoDraw = False
2.0559 	EXP 	pump: autoDraw = False
2.0559 	EXP 	bank: autoDraw = False
2.0559 	EXP 	balloon: autoDraw = True
2.0559 	EXP 	pump: autoDraw = True
2.0559 	EXP 	bank: autoDraw = True
2.8924 	EXP 	New trial (rep=2, index=0): None
2.8954 	DATA 	Keypress: a
2.9076 	EXP 	balloon: autoDraw = False
2.9076 	EXP 	pump: autoDraw = False
2.9076 	EXP 	bank: autoDraw = False
2.9076 	EXP 	balloon: autoDraw = True
2.9076 	EXP 	pump: autoDraw = True
2.9076 	EXP 	bank: autoDraw = True
3.9612 	EXP 	New trial (rep=3, index=0): None
3.9642 	DATA 	Keypress: l
3.9767 	EXP 	balloon: autoDraw = False
3.9767 	EXP 	pump: autoDraw = False
3.9767 	EXP 	bank: autoDraw = False
3.9767 	EXP 	balloon: autoDraw = True
3.9767 	EXP 	pump: autoDraw = True
3.9767 	EXP 	bank: autoDraw = True
4.4291 	EXP 	New trial (rep=4, index=0): None
4.4322 	DATA 	Keypress: l
4.4445 	EXP 	balloon: autoDraw = False
4.4445 	EXP 	pump: autoDraw = False
4.4445 	EXP 	bank: autoDraw = False
4.4445 	EXP 	balloon: autoDraw = True
4.4445 	EXP 	pump: autoDraw = True
4.4445 	EXP 	bank: autoDraw = True
4.8970 	DATA 	Keypress: l
4.9120 	EXP 	balloon: autoDraw = False
4.9120 	EXP 	pump: autoDraw = False
4.9120 	EXP 	bank: autoDraw = False
4.9121 	EXP 	bart: status = STOPPED
5.0818 	EXP 	window1: mouseVisible = True
