trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,choice.started,balloon.started,bank.started,pump.started,earning.started,earningpreviousBalloon.started,choice.stopped,nPumps_wouldPop,nPumps_done,popped,earnings_thisBalloon,bankedPumps,earnings,xSize,ySize,key_resp.keys,key_resp.rt,key_resp.duration,boomSlide.started,text.started,soundEffect.started,text.stopped,boomSlide.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0.02861239999947429,,0.00402139999823703,0.02861239999947429,0.02861239999947429,0.02861239999947429,0.02861239999947429,0.02861239999947429,3.6989529999991646,11,12,True,0,0,0.0,0.3578125,0.715625,"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']","[0.7502463000000716, 1.0147374999996828, 1.222762999999759, 1.4144113999991532, 1.6219648999995115, 1.8059396999997261, 1.9666978999994171, 2.3507947999987664, 2.6628476999994746, 2.959190800000215, 3.3020562999990943, 3.6627246999996714]","[None, None, None, None, None, None, None, None, None, None, None, None]",3.7009173999995255,3.7143205999982456,0.0006400000002031447,4.713436599999113,4.697284399999262,809795,,2024-04-01_16h58.03.622,bart,2023.2.2,60.06132261038742,2024-04-01 16h58.10.235061 +0100,
1,0,1,0,4.713436599999113,,4.697626999999557,4.713436599999113,4.713436599999113,4.713436599999113,4.713436599999113,4.713436599999113,13.39162309999847,19,20,True,0,0,0.0,0.5453125,1.090625,"['l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l', 'l']","[0.4366487999996025, 0.6444112000008317, 0.8039674999999988, 0.9799216999999771, 1.148105399999622, 1.3246949000003951, 1.7320273999994242, 2.1732253999998647, 2.652699500000381, 3.099877700000434, 3.612728699999934, 4.244523900000786, 4.861090399999739, 5.42125440000018, 5.988740999999209, 6.69261379999989, 7.373395299999174, 7.933378400000947, 8.685051099999328]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",13.394495699998515,13.406228899999405,0.0013682999997399747,14.405474899998808,14.38910659999965,809795,,2024-04-01_16h58.03.622,bart,2023.2.2,60.06132261038742,2024-04-01 16h58.10.235061 +0100,
,,,,14.405474899998808,,14.389513199999783,14.405474899998808,14.405474899998808,14.405474899998808,14.405474899998808,14.405474899998808,,,,,,,,,,,,,,,,,,,,,,,,,
